osm_id,code,fclass,name,X,Y
2196599312,5201,traffic_signals, ,80.946181199999998,26.846267900000001
2196599314,5201,traffic_signals, ,80.945938900000002,26.846424200000001
2207518739,5201,traffic_signals, ,80.946396399999998,26.846892300000000
2207518742,5201,traffic_signals, ,80.946096999999995,26.846914000000002
2234594544,5201,traffic_signals, ,80.915563800000001,26.843461500000000
2235478918,5201,traffic_signals, ,78.008925500000004,27.164282700000001
2235478925,5201,traffic_signals,Pratapura crossing,78.008882999999997,27.164323000000000
2235478927,5201,traffic_signals, ,78.009079299999996,27.164328099999999
2235478936,5201,traffic_signals, ,78.009083899999993,27.164392299999999
2235478943,5201,traffic_signals, ,78.008939400000003,27.164455300000000
2468488461,5201,traffic_signals, ,82.232496999999995,26.838651500000001
2468488490,5201,traffic_signals, ,82.234071799999995,26.839186500000000
2663525969,5201,traffic_signals,Hanuman Garhi Chauraha,82.202838900000003,26.795805699999999
2663526035,5201,traffic_signals, ,82.222224400000002,26.799230900000001
2788338454,5201,traffic_signals, ,82.141593400000005,26.756144500000001
2788525331,5201,traffic_signals, ,82.135970099999994,26.756264300000002
2788525348,5201,traffic_signals, ,82.141611699999999,26.756448800000001
2788525363,5201,traffic_signals, ,82.136218200000002,26.756494700000001
2788835912,5201,traffic_signals, ,82.174056800000002,26.768250099999999
2960299844,5201,traffic_signals, ,77.432007100000007,28.656998800000000
2960312460,5201,traffic_signals, ,77.432935799999996,28.667123499999999
2960326734,5201,traffic_signals, ,77.430795500000002,28.657909199999999
2962837636,5201,traffic_signals, ,77.441394200000005,28.650367899999999
2970305301,5201,traffic_signals, ,77.456023400000007,28.665095399999998
3004576869,5201,traffic_signals, ,77.455925800000003,28.665106300000001
3004576895,5201,traffic_signals, ,77.455366600000005,28.673955500000002
3620469087,5201,traffic_signals, ,82.134499800000000,26.777205299999999
3620469368,5201,traffic_signals, ,82.139113100000003,26.785580800000002
3620482846,5201,traffic_signals, ,82.121821100000005,26.769705800000001
3620495559,5201,traffic_signals, ,82.135301299999995,26.772718300000001
3620524431,5201,traffic_signals, ,82.134109100000003,26.777507199999999
3620524434,5201,traffic_signals, ,82.137701000000007,26.778162600000002
4221175515,5201,traffic_signals, ,77.483965799999993,28.632310799999999
4674571291,5201,traffic_signals, ,79.073355000000006,28.172778000000001
4995306682,5201,traffic_signals, ,77.408471000000006,28.652596200000001
4995329947,5201,traffic_signals, ,77.408632200000000,28.652574000000001
4995329948,5201,traffic_signals, ,77.408646899999994,28.652663799999999
4995335812,5201,traffic_signals, ,77.408486900000000,28.652691799999999
5170894057,5201,traffic_signals, ,77.441334800000007,28.650297599999998
5171010911,5201,traffic_signals, ,77.417956099999998,28.702740400000000
5171025831,5201,traffic_signals, ,77.417969799999995,28.702932799999999
6646317626,5201,traffic_signals, ,77.344107100000002,28.571465900000000
6646317627,5201,traffic_signals, ,77.344007899999994,28.571401000000002
7049944018,5201,traffic_signals, ,79.911375600000000,27.891485400000001
7121414913,5201,traffic_signals, ,77.418072600000002,28.702835300000000
7121414914,5201,traffic_signals, ,77.417854700000007,28.702879200000002
7150964024,5201,traffic_signals, ,77.340774800000005,28.593881900000000
7547407610,5201,traffic_signals, ,81.315162999999998,25.724129600000001
7569586514,5201,traffic_signals, ,81.314794100000000,25.724914200000001
8001987820,5201,traffic_signals, ,80.882302899999999,26.777203900000000
8001987847,5201,traffic_signals, ,80.882242000000005,26.776976800000000
8001987871,5201,traffic_signals, ,80.882001200000005,26.776969399999999
8283644693,5201,traffic_signals, ,82.133011199999999,26.770140699999999
8858899056,5201,traffic_signals, ,82.171196899999998,26.781450899999999
8874195514,5201,traffic_signals, ,82.137129700000003,26.777918499999998
8874595761,5201,traffic_signals, ,82.136330999999998,26.775380699999999
8874602285,5201,traffic_signals, ,82.105596599999998,26.768633699999999
8882028329,5201,traffic_signals, ,82.141503799999995,26.756122800000000
8882028331,5201,traffic_signals, ,82.141520499999999,26.756417200000001
8882254535,5201,traffic_signals, ,82.220905999999999,26.800294600000001
9308343356,5201,traffic_signals, ,77.385541500000002,28.513844299999999
9383183442,5201,traffic_signals, ,82.136115799999999,26.756512399999998
9383566224,5201,traffic_signals, ,82.204853200000002,26.799620600000001
9385466256,5201,traffic_signals, ,82.128642200000002,26.803957000000000
9385466265,5201,traffic_signals, ,82.128809899999993,26.803977199999999
9392015817,5201,traffic_signals, ,82.127126799999999,26.772468600000000
9392015877,5201,traffic_signals, ,82.129656499999996,26.772502599999999
9407848306,5201,traffic_signals, ,82.171366000000006,26.781542999999999
9437396480,5201,traffic_signals, ,82.209130599999995,26.808024700000001
9437396499,5201,traffic_signals, ,82.208433099999993,26.805998100000000
9439430032,5201,traffic_signals, ,82.208375700000005,26.806007300000001
9439430050,5201,traffic_signals, ,82.204411699999994,26.798942400000001
9709086989,5201,traffic_signals, ,77.425491300000004,28.669376100000001
9803624801,5201,traffic_signals, ,77.774497900000000,28.730215200000000
9843255232,5201,traffic_signals, ,77.332384800000000,28.587165899999999
9843255240,5201,traffic_signals, ,77.326639499999999,28.583372099999998
9843255243,5201,traffic_signals, ,77.326907199999994,28.583090299999999
9852938589,5201,traffic_signals, ,77.432999699999996,28.667156700000000
